species	SRTP_A_F1_210317_ZHMW	SRTP_A_F1_210317_ZMB	SRTP_A_F1_210330_ZHMW	SRTP_A_F1_210330_ZMB	SRTP_A_F1_210415_ZHMW	SRTP_A_F1_210415_ZMB	SRTP_A_F1_210705_ZHMW	SRTP_A_F1_210705_ZMB	SRTP_A_F1_210903_ZHMW	SRTP_A_F1_210903_ZMB	SRTP_A_F1_211203_ZHMW	SRTP_A_F1_211203_ZMB	SRTP_A_F2_210316_ZHMW	SRTP_A_F2_210316_ZMB	SRTP_A_F2_210401_ZHMW	SRTP_A_F2_210401_ZMB	SRTP_A_F2_210413_ZHMW	SRTP_A_F2_210413_ZMB	SRTP_A_F2_210705_ZHMW	SRTP_A_F2_210705_ZMB	SRTP_A_F3_210317_ZHMW	SRTP_A_F3_210317_ZMB	SRTP_A_F3_210401_ZHMW	SRTP_A_F3_210401_ZMB	SRTP_A_F3_210413_ZHMW	SRTP_A_F3_210413_ZMB	SRTP_A_F3_210704_ZHMW	SRTP_A_F3_210704_ZMB	SRTP_A_F3_210803_ZHMW	SRTP_A_F3_210803_ZMB	SRTP_A_F3_211003_ZHMW	SRTP_A_F3_211003_ZMB	SRTP_A_F3_211203_ZHMW	SRTP_A_F3_211203_ZMB	SRTP_A_F4_210317_ZHMW	SRTP_A_F4_210317_ZMB	SRTP_A_F4_210330_ZHMW	SRTP_A_F4_210330_ZMB	SRTP_A_F4_210413_ZHMW	SRTP_A_F4_210413_ZMB	SRTP_A_F4_210704_ZHMW	SRTP_A_F4_210704_ZMB	SRTP_A_F4_211203_ZHMW	SRTP_A_F4_211203_ZMB	SRTP_A_M1_210317_ZHMW	SRTP_A_M1_210317_ZMB	SRTP_A_M1_210412_ZHMW	SRTP_A_M1_210412_ZMB	SRTP_A_M1_210415_ZHMW	SRTP_A_M1_210415_ZMB	SRTP_A_M1_210705_ZHMW	SRTP_A_M1_210705_ZMB	SRTP_A_M1_210903_ZHMW	SRTP_A_M1_210903_ZMB	SRTP_A_M2_210317_ZHMW	SRTP_A_M2_210317_ZMB	SRTP_A_M2_210330_ZHMW	SRTP_A_M2_210330_ZMB	SRTP_A_M2_210415_ZHMW	SRTP_A_M2_210415_ZMB	SRTP_A_M2_210704_ZHMW	SRTP_A_M2_210704_ZMB	SRTP_A_M2_210803_ZHMW	SRTP_A_M2_210803_ZMB	SRTP_A_M2_211203_ZHMW	SRTP_A_M2_211203_ZMB	SRTP_A_M3_210414_ZHMW	SRTP_A_M3_210414_ZMB	SRTP_A_M3_210903_ZHMW	SRTP_A_M3_210903_ZMB	SRTP_A_M3_211203_ZHMW	SRTP_A_M3_211203_ZMB	SRTP_A_M4_210317_ZHMW	SRTP_A_M4_210317_ZMB	SRTP_A_M4_210401_ZHMW	SRTP_A_M4_210401_ZMB	SRTP_A_M4_210704_ZHMW	SRTP_A_M4_210704_ZMB	SRTP_A_M4_210803_ZHMW	SRTP_A_M4_210803_ZMB
Helicobacter typhlonius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7645886540473	22.7952999935441	0	0	0	0	0	25.3768424443415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter winghamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0581522612638	17.0405294005639	0	0	0	0	0	0	0	0	0	0	0	15.0121284397393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.129148496646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herbinix luporum	0	0	0	0	0	0	0	0	0	0	0	18.3948313386914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Holdemanella biformis	226.44517839423	405.718092508786	730.134226109915	110.24655779699	14.3181033683319	11.0211528927482	39.0873373311105	40.0437088292046	175.330000000001	230.45957822822	192.25542188106	158.815353756382	142.39023092948	137.274669426882	19.0452429916658	53.1919146825397	22.050975156914	128.341010005328	0	102.126604114949	123.231112216005	32.0320766463022	32.0746735514622	124.497646974787	0	776.992326651886	702.567549188626	638.205251112173	0	0	41.0442267232464	111.251488390554	38.0497516804541	49.0724839306155	855.549162579089	78.2454715802623	28.080744362088	42.1438025644561	0	10.0162853574083	33.1417273858184	251.280013664311	77.2854180783516	98.2329849104055	242.484584705512	112.289890045733	459.50635320747	129.39298547102	62.1869057741362	152.379430853719	24.0283285505442	342.363859152243	51.0608445626985	146.367385743276	284.154069273882	707.122477391833	35.1136289356139	228.31025063196	146.462709176316	2077.66769164761	93.2709094499852	861.230891587316	289.753990987211	208.398229466732	154.346242611039	371.037202873656	47.1546196229197	51.1355826360019	58.3159458567184	142.418411657902	118.156667409223	81.2273335014799	170.514864948387	341.392251575328	16.0722668753112	62.187601925533	49.2619345312166	589.849497458235	15.0373739010655	182.327757678018
Howardella ureilytica	94.1851626949451	38.4306695045421	511.504174460815	23.0515529939161	0	0	0	0	58.1093714285714	21.1045491992872	0	0	0	0	0	0	0	0	0	0	0	0	31.072340002979	17.1202891997268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1030744624134	0	0	0	27.054065235739	24.062436911694	155.321448942707	22.0670275048815	38.1145618147799	81.2021814256718	70.9901830852168	142.151207330868	89.1061797271624	24.0653981250282	92.2830189413737	42.1245360982954	0	0	0	83.1206455557508	0	0	233.607889077602	65.1244467120063	34.5585646847562	53.1423874253241	0	0	0	0	59.0803108186485	15.042098996428	0	0	0	0	0	0	15.0373739010655	16.0288138618161
Hungateiclostridium aldrichii	0	0	328.273893526407	10.4427187036934	0	0	0	0	33.7394196441245	0	0	0	0	0	22.421681986317	0	0	0	0	0	41.688502681802	0	0	0	0	0	62.1628981694742	12.8996437509974	0	0	0	0	0	0	19.4720083251926	0	0	0	0	0	0	0	0	0	12.3645964575409	0	41.7029304148782	0	23.9700630920773	0	0	0	0	0	23.9367894584991	0	0	0	0	0	0	0	20.1149515590452	0	20.299216877315	0	32.1902144363047	0	0	0	32.3628104376697	0	0	0	0	0	0	0	0	0
Hungateiclostridium alkalicellulosi	191.658628485789	118.559965270539	6096.6025765928	162.464628202044	0	0	0	0	533.319022920532	105.332771469462	54.3566188402881	39.5755144583676	0	0	129.105263482148	44.9097744658725	0	0	0	0	371.846348293143	0	41.7779832456226	13.0551876852392	0	0	1520.34637327151	204.503287561994	0	0	58.0625646328852	0	0	0	372.198716156039	0	108.049955823475	18.0616296704812	0	0	69.9423510949615	0	218.046698219994	43.102228072933	267.398837208033	47.1213092709757	702.423323255469	42.901036638181	270.518041620449	62.7032353255255	111.168426988176	72.7926606691834	46.1934528726123	0	167.763065964689	28.7450499871078	19.0616842793333	0	0	53.7390232328942	36.6578221537748	42.8776531643004	60.4122489788812	0	236.214144120846	27.0725369902564	298.34076797517	19.0505111781184	0	0	337.104392733466	25.0690721530224	342.879025353921	28.1146560120858	30.1355003912085	25.0756460006153	0	0	0	0
Hungateiclostridium cellulolyticum	29.5752734093157	0	538.311833986448	18.1949059779891	0	0	0	0	68.3658942154345	17.40605961707	0	0	0	0	38.9405531190621	0	0	0	0	0	113.678569166323	0	0	0	0	0	202.153434052852	15.9666637587674	0	0	0	0	0	0	55.1680347861047	0	0	0	0	0	19.576366389878	0	32.0516891771329	0	40.0916782873008	0	90.0907385154394	0	38.1190689675197	16.4529557349804	35.0925319814299	0	0	0	58.0526457079368	0	0	0	0	0	0	0	0	0	28.8885330285257	0	53.5923281150956	0	0	0	24.2226109393611	0	44.5053746140828	0	0	0	0	0	0	0
Hungateiclostridium clariflavum	11.8794145199224	0	195.033822786492	0	0	0	0	0	74.9089098357242	0	0	0	0	0	66.3613761180816	0	0	0	0	0	113.667550695966	0	0	0	0	0	120.912901210642	17.1225855324622	0	0	0	0	0	0	29.6260457626605	0	0	0	0	0	24.663650986186	0	15.1109606218249	0	21.3063289622705	0	36.0224549842337	0	66.2621307025137	0	0	0	0	0	15.9394736357195	0	0	0	0	0	0	0	0	0	26.5924052288172	0	46.469112291399	0	0	0	66.5949475587688	0	20.3174706991346	0	0	0	0	0	0	0
Hungateiclostridium saccincola	12.004441528381	0	247.287331064888	11.8848371862125	0	0	0	0	10.2728484140274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5318204434476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8393677532383	0	41.7577094009465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2444739497989	0	0	0	10.4900837086823	0	0	0	0	0	0	0	0	0
Hungateiclostridium thermocellum	0	0	16.5373836184209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungatella hathewayi	105.553708626145	139.246308134234	307.173956577517	162.193586496616	125.62082882066	38.5328192678722	161.009455806029	75.8153112250829	126.24719155711	50.9929792915615	83.4754871221321	80.018826033934	17.1052190490041	73.9992661362009	373.913636865259	114.844894040177	100.041156806745	48.6461918500557	0	0	0	0	198.593822465285	98.4792541680024	238.813564800411	25.960272589867	491.798071065871	130.125766688037	0	0	75.9419706038191	0	0	0	15.5312360789492	36.2518431944934	141.090858905082	28.6967984474956	306.619809088889	30.7006377766752	249.946584553235	638.325234982223	541.198474171352	59.021158450007	27.6172811386301	203.214022761911	2805.24087001434	251.113509632937	432.50191258744	284.669688877058	607.077029657642	512.20751267952	533.338642643455	111.104757176527	117.908185534504	216.815831086486	29.62236865764	0	124.511394071188	149.391618515213	538.992119523383	578.358530762378	464.203610880178	114.943566570514	484.314373023277	179.142042694858	979.056884585294	69.9336241241378	133.582742572166	35.5720612920095	959.294663711841	80.2429561791186	113.324251218975	18.3828046589223	281.688484953194	162.180788990739	68.1599588287587	109.420308390071	612.415801795133	157.871878881104
Hungatella xylanolytica	0	0	0	17.005600554857	33.2931178220149	16.9959344565439	0	0	51.9042475153762	0	0	0	0	0	58.9492649286004	0	36.1804264067607	0	0	0	0	0	15.9699965637935	0	17.2571049395876	0	26.2372969530554	0	0	0	0	0	0	0	0	0	23.8323212960796	0	80.0058721495481	0	0	66.3127212169469	56.5547641496008	0	0	17.8298607569772	90.9695989857968	13.4833958356526	45.0374677596949	20.7562800636109	61.875409730578	59.4233419284169	122.680147421104	14.3890614127664	0	0	0	0	0	0	34.9281141624366	50.17754291043	89.0027363947278	0	92.4677246389661	29.5704974914241	40.0788526811419	0	0	0	113.424900717317	0	0	0	23.2221816556993	0	0	27.7412087471213	177.520529067721	37.2532807100976
Hydrogenoanaerobacterium saccharovorans	44.6087697729698	0	59.0376614871786	13.1129409336133	74.008353512163	31.997246884816	33.5271061640088	17.0216025513916	0	0	0	0	0	0	31.7382391634445	0	25.7987967965076	23.0612752681012	16.0446466257093	0	0	0	59.4741802523727	0	32.1205936113459	0	74.6714095649906	0	0	0	0	0	0	0	0	0	39.8661096201417	0	253.550149085199	35.4430221035305	20.7664992719251	83.1219163302567	19.0657198240709	13.0309061615844	0	44.5768726156431	175.041930145893	0	54.3525468995277	15.5938986705509	99.4068689642842	38.4371459622957	53.176785376969	0	33.4093972501875	0	0	0	0	0	37.9531121493279	71.7678475006585	0	27.1260713626252	57.4731764461972	17.0456714383095	122.221834308261	0	0	0	36.5872806253546	0	0	0	31.9868049616442	23.06959428017	0	24.1172255208493	59.5499490222133	31.9601112706061
Intestinibacillus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.26225412623	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas butyriciproducens	0	0	58.919696354566	0	0	0	0	0	26.4993023205819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2915333134219	0	0	0	28.6670501245276	0	0	14.0919940357251	40.6810400607534	0	0	0	18.4691265771621	0	0	0	11.1101960298431	15.2420951094333	11.9586598747726	0	0	0	0	0	0	0	0	0	0	0	17.1873582195223	0	24.1074868759575	0	0	0	12.8903070556167	0	0	0	0	0	0	0	0	0
Klebsiella michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557.174205627036	19.0281060139121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.25095901157	26.6293389915233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella sp. FDAARGOS_511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5346100005094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella sp. LTGPAF-6F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2753046955025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Knoellia sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1966323196783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Laceyella sacchari	169.395798474101	281.606688665802	510.179013951067	160.234440908342	420.640316284637	154.15565594623	156.97812607653	384.071158701004	130.975528967414	117.850943036676	76.8441245135242	139.937004068984	147.602383530673	257.716686197796	110.751413636003	118.21497758328	183.499595400438	114.37209717254	150.643506736664	333.92685746752	119.266036756971	244.490205265491	114.265154308967	106.2851529342	110.269755392474	133.632332224913	193.088928895942	384.04715418712	382.001201622687	101.889291704373	316.781663798637	170.405316278004	408.984110771953	144.983328811994	205.926989969884	148.762514842673	117.925195304278	96.3515542790507	227.366148553544	179.255162373444	100.854607995247	454.507392042987	94.5917097640313	145.680747227031	115.020078168677	268.978962289839	258.795615558117	117.901681745773	316.982855188497	209.474171110395	300.792149030229	488.738238869913	374.525447293789	176.939165025823	237.86937404546	174.119443191747	152.271460514276	109.448092770368	129.531131225914	423.548705744353	142.874278003152	363.71230330033	84.4411184038279	111.718436484557	125.158209326231	167.518615165497	474.598447583446	169.541564816281	53.3955765570544	157.615504947868	391.92087353847	148.402645485995	194.363480916547	159.748386113319	74.5850346412246	116.400695305354	54.3572469429309	434.465601632273	174.574658340103	126.321289936918
Lachnoclostridium pacaense	0	0	0	0	88.599044519702	22.8882477216279	19.3494492597882	14.9098243655067	13.2197217406865	0	0	0	0	0	49.4912956123388	0	44.482095456356	0	0	0	0	0	16.5226387717678	0	14.6454360440461	0	28.4401573273743	0	0	0	0	0	0	0	0	0	0	0	215.95375379194	15.7204270489273	45.3198864615545	16.6054229475917	12.5334981641199	0	0	32.7954531742726	77.3169923497513	0	75.4291166633751	16.3386589062055	60.0789966201489	39.9709372139203	90.7596130772603	0	0	0	0	0	0	0	53.2599192654733	34.0136327773332	34.1200145803208	0	38.4777993746259	0	139.926404278883	0	0	0	49.0700296434073	0	0	0	35.4889456079334	0	12.2392729454432	0	44.6387487094619	16.6230545663957
Lachnoclostridium phocaeense	0	0	31.3650735665907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6938493515664	0	0	0	0	0	0	0
Lachnoclostridium sp. YL32	185.62721921213	135.179877370825	358.159894571045	32.2360482121148	905.025792109973	271.76987304058	422.176263261117	240.934753199646	192.922479580925	17.5257166937275	121.535017252126	69.7985103063911	27.1278087806022	29.8718057507816	372.783542748871	84.7326572802758	395.639637770015	72.1270584536728	140.068519952806	75.4166300999648	0	0	400.465195941377	80.7108447393674	304.327630393826	24.3315218542298	594.412808335967	121.515335078154	0	0	28.6025530370172	0	0	0	53.0580158599663	12.8539297003001	174.892662712621	0	1567.72923381873	102.621402914299	312.465756194422	437.275202106013	316.12638394761	31.9901369913046	27.8240445041453	479.68671541903	1508.2755965481	161.38515561961	787.621239630301	306.778002911671	813.134558850277	449.154218954312	906.557735219327	150.081310719672	95.5554060570494	54.6812502144807	25.7664674636717	0	152.725820112707	81.6011188742939	732.02194569521	629.501225696644	391.045590923742	109.119693856515	547.72385428338	101.02602582274	1436.91350948024	95.8801456526028	102.609219205165	0	579.728271078144	41.1971412899189	46.9192213267588	16.2818003179033	405.609811219488	106.118798431702	139.851453948316	174.817544953441	566.386393959655	241.820927365687
Lachnospira eligens	69.1867397518102	46.6998325733665	140.118254569926	48.0827183958866	633.652908489863	302.00516355928	96.2143763542636	43.3504692180953	146.573237563007	24.7956852016439	28.3712633729414	26.2476260641743	0	0	431.602699981323	45.6974716012007	25.2370422235521	10.9775654089132	0	0	0	0	124.527628688262	23.4463026947994	78.1546432626633	0	98.1672654062443	0	0	0	0	0	0	0	280.721250777007	36.0775004390504	1369.74591226364	68.2618614758664	136.692775921115	63.3096378317704	15.0644215977022	88.8787270766163	314.915322841462	35.1150769827445	0	122.407973550487	586.165904364926	50.3470829651084	544.492011591869	202.49788154481	1081.77504453968	914.549499656594	24.9400957809068	0	0	0	0	0	0	0	82.6195299136748	149.690671741105	132.349055926388	202.070661538757	279.453118569506	44.0217223269597	463.090594571574	18.0673163575708	0	0	165.788211387429	0	0	0	38.2159067939567	20.0684329088749	0	0	13.1741607042506	0
Lachnospira multipara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9038131956711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.672271812268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium Choco86	0	0	0	0	0	0	0	0	0	18.77838872982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4787509909245	0	0	0	19.4542981736872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9308067535718	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8092272159041	0	0	0	0	0	13.7264904354193	13.2908649297345	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium GAM79	0	0	55.0630350088337	0	58.2135063199161	0	43.5413278252109	13.3198841193713	13.5010022389639	0	0	0	0	0	15.7263423685225	0	0	0	0	0	0	0	35.6794540983127	0	32.5439976200924	0	71.6597268686926	0	0	0	0	0	0	0	0	0	16.9980634000531	0	28.4127450290874	0	0	15.0958462803682	54.8300150105962	0	0	0	82.6669346735724	0	22.0599459043823	0	33.3272267080948	13.0560131202599	24.8589245309199	0	0	0	0	0	0	0	28.1925058082594	18.0688002842531	0	11.6786167501896	39.485976077267	11.2170385394651	46.323913971387	0	0	0	34.9269758070223	0	0	0	16.8935098134868	0	23.7871613290871	0	32.4232668200541	0
Lacrimispora aerotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2590462645827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacrimispora algidixylanolytica	0	18.4053293613562	29.2455896034434	24.951550254996	16.1739905719427	0	10.188384874595	0	23.3046665848493	0	15.536667630452	0	0	0	23.4137761386627	21.2470666041062	19.9123006374851	14.0559502427062	0	0	0	0	22.2310412185672	13.2538685355617	27.1054362472782	0	24.0753636692394	0	0	0	0	0	0	0	0	0	15.7836119360797	0	23.6297314759521	0	0	58.8612424883924	64.4749821262751	0	0	57.9174714529841	121.167615439537	33.7106654766548	16.4249475280102	25.6335921316851	38.8381716840392	35.3184998977104	53.3204806684615	12.4075688689617	16.7768182323903	17.4484776997753	0	0	0	0	33.5966051066079	58.9206013978796	33.7694322021777	22.2710838194867	46.8002962928206	21.2095861280371	30.9665866335184	0	15.7111818850601	0	85.3766102969569	13.2269000827379	0	0	14.3067107652243	15.9419319769897	0	31.9628988354107	87.5110261598225	17.6992880848785
Lacrimispora amygdalina	0	20.1095236901838	22.5104963854981	15.7598236428165	58.3144683568711	49.7925130125587	28.1553672413678	55.3206062195889	22.3805095807585	0	0	0	0	0	99.3151552666297	27.2158767832256	70.6264138837436	0	0	0	0	0	19.2011472399783	13.4535677325248	0	10.5626936292805	22.8627259955964	0	0	0	16.1748672953911	0	0	0	0	0	0	0	137.252840020624	24.71056662806	14.6097529070861	109.892761296256	51.3094813556804	15.4259257652308	0	16.0588059462451	90.8840368720142	18.1559380780206	81.263875362453	33.8137064045857	27.0103719887888	38.0088194211837	81.0287670036683	11.9014371721059	0	13.1877534965416	0	0	17.1165461828307	0	0	32.4360356174648	15.5044013222848	0	39.6010330525283	12.8298055255925	102.828870166396	19.5673049894676	0	0	137.255886729827	15.3073948151382	0	0	12.7794260310173	0	0	0	15.7859213163814	0
Lacrimispora indolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2135247308571	0	0	0	0	0	0	0	0	0	0	0	16.5173314273797	0	0	0	0	0	0	0	0	0	0	0	0	0	23.3059367541053	0	0	0	0	0	29.3187572466817	0	20.4143973648381	0	11.3209402643687	19.8789167190456	23.5484282718629	0	0	0	0	0	0	0	18.6747221772961	19.4781768874943	50.3418756059944	0	14.8538711867192	0	32.8184958248802	0	0	0	32.8022655554049	0	0	0	0	0	0	0	41.0707455645839	0
Lacrimispora saccharolytica	202.978869327343	297.291114014594	567.46494593395	388.313295489424	428.803778111239	170.75498646479	211.431034135398	188.566262002728	251.412000528792	112.761196227559	202.680122115538	165.492551376725	27.2254142827099	125.680186862727	460.75871820269	295.940608235604	186.527789906698	121.768902035584	16.875998419554	26.6828709459297	0	0	448.382932245915	200.872121585444	250.83833567295	38.3004812615718	538.177994866674	208.367011808318	26.8813087640664	30.4680347968116	224.528653165942	37.6975639771653	0	0	26.719279939175	82.3485116295569	357.363348004493	107.736172815168	592.865969044082	107.91630901916	171.638522656806	655.890738025298	856.651241131125	147.094590217545	34.4846998286306	397.412443605796	2702.64781199447	495.352722973351	605.411172444562	669.958308469079	743.452906691426	765.23234474784	735.388348413398	166.727467473293	135.707381060752	210.482868392993	36.6867977582016	0	66.4721969766778	247.108998586271	587.355359636	745.786044341608	323.77029424321	240.177234761776	623.001987232248	247.183327850317	1029.84307382341	157.880315727135	132.740121308746	39.3477721453062	904.288381275455	105.520256575302	57.009932705246	77.867404621047	338.145643838512	325.385746302831	131.422944673273	263.467678422558	592.646829172899	161.980436442987
Lacrimispora sphenoides	0	12.2349906182303	0	0	0	0	0	0	22.7640244059579	22.6997258219732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.1410726557833	0	0	0	0	0	0	0	15.0634193714786	14.8934986548929	0	17.5931845414592	0	0	0	0	17.194831070286	0	0	0	0	12.2077252364503	19.2069462162909	0	0	0	0	0	0	11.8348351760788	0	50.5205757542131	0	0	0	23.7698342108906	24.2335776369574	0	0	0	12.9849000686884	0	0	0	0	0	0	0	25.2738440785401	11.5906821641192
Lacrimispora xylanolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7992907179022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0256510223742	0	0	0	0	0	0	0	24.110636720254	0	13.2872297316985	0	0	0	20.4781091568493	0	0	0	0	0	0	0	19.2278179111923	0	0	0	0	0	0	0	0	0	13.0398970898076	0	0	0	0	0	0	0	20.512675376143	0
Lactobacillus acidophilus	0	0	18.0280055751839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0226675821818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus animalis	51.8552583393347	223.395394146814	65.1011321234424	112.251040666026	23.0324362702666	44.0846115709929	0	0	0	0	0	39.2012582056893	478.310846150437	1130.26121713989	307.731031496529	7971.04727087757	0	30.0799242199988	0	0	246.462226255209	84.0842011965433	312.728067128572	2766.05659024715	0	27.033236255923	0	0	3220.60876046964	10599.2177536029	2127.29217388921	4704.65071515362	4508.24523955464	3411.03879085816	0	28.0881180031711	576.657733705682	2811.82090671434	0	36.0586272866697	0	0	0	0	0	1028.65569252049	4374.59505835425	7866.82272491089	55.1658035093144	35.0873689465801	0	0	79.0942494206506	35.0880721887421	48.0808505045773	269.797624057772	14.0454515742456	252.060090474994	0	0	0	0	0	0	0	0	478.569340152719	133.353578246829	70.381313965005	68.2003728426243	87.1155090220539	337.945824119748	0	0	0	34.1028784752923	0	0	0	0
Lactobacillus johnsonii	0	11.0195037471523	0	0	0	0	0	0	0	0	0	0	0	12.0240586359313	99.2357397986795	51.1846726190476	0	0	0	0	32334.7222007275	61993.0709764893	12.0280025817983	0	0	0	0	0	43117.3067362123	2935.21470646496	549.591602330628	250.56641529404	0	0	0	0	18.0519070899137	0	0	0	0	0	0	0	0	0	172.189744557047	15.0456959850023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus murinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.761423873224	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7822401658671	0	0	0	0	0	0	0	10.7488555928645	0	0	0	0	0	0	0	0	13.2446004487722	12.1073606409309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus reuteri	0	12.0212768150752	0	0	0	0	0	0	0	0	0	0	0	0	0	40.1448503866546	0	0	0	0	11738.8933409758	24710.5089086674	0	0	0	0	0	0	3681.22515927246	7468.36387859613	14.0151018079378	213.482548214644	19.024875840227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
