superkingdom	phylum	class	order	family	genus	species	Gram.Stain	Zymo_6331_ONT_MONT	Zymo_6331_ONT_ONT	Zymo_6331_ONT_PB	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens	positive	0	0	0	16.8333846490802	12.0091506136906	0	0	0	0	20.0250695865362	0	0	8	4	1	7	5	3	7	0	2	8	4	1	7	5	3	7	0	2	8	4	1	7	5	3	7	0	2	3.04591020546585	1.68107378017896	0.338588233921812	2.36348718634335	1.66970710678358	1.01426884732069	2.99547418705713	0	1.00621321886174
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	Anaerofilum pentosovorans	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	0	2	2	0	0	1	0	0	1	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	Anaeromassilibacillus senegalensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	5	11	4	8	1	9	6	3	1	5	11	4	9	1	9	6	3	1	5	11	4	9	1	9	2.0306068036439	1.34485902414317	0.677176467843624	2.02584615972287	3.67335563492387	1.35235846309425	3.66113511751427	0.65175171559775	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	1	1	3	2	1	0	1	1	2	1	1	3	2	1	0	1	1	2	1	1	3	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus rubiinfantis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	1	1	0	2	2	1	0	3	0	1	1	0	2	2	1	0	3	0	1	1	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	Caproiciproducens sp. NJN-50	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	3	7	0	4	1	3	0	1	1	3	7	0	4	1	3	0	1	1	3	7	0	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	positive	1763000	1763000	1763000	102113.390783178	100114.543405063	12613.5635205805	97661.969137295	98722.1603436695	41813.1100892149	55405.4283315649	37507.6697448985	56592.3986358299	70014	68846	8456	66864	67360	28248	38012	25590	38675	121273	121039	14927	115302	119291	49121	67014	46368	67927	101956	99976	12573	97485	98576	41734	55302	37420	56475	87562.4728488632	84950.7099780517	11037.2992493832	83438.5257805058	83754.8460662137	36174.2365293081	46525.3722429061	31048.1482276456	48209.0169332911
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	5	1	3	5	0	4	3	5	7	7	1	3	7	2	5	3	7	6	5	1	3	5	0	4	3	5	5.07651700910975	3.36214756035793	0.338588233921812	1.01292307986143	3.00547279221044	2.7047169261885	3.99396558274284	0.977627573396626	5.36647050059595
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	Fournierella massiliensis	positive	0	0	0	13.4460441051929	0	0	0	0	0	0	0	0	9	5	0	0	4	5	9	2	8	9	5	0	0	4	5	9	2	8	9	5	0	0	4	5	9	2	8	5.07651700910975	2.68971804828634	0.338588233921812	1.35056410648191	2.33758994949701	2.7047169261885	3.66113511751427	0.977627573396626	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	positive	0	0	0	33.816072816204	30.0240974807892	0	19.0757114859708	24.1387894439586	20.0338234985337	28.6199424976921	0	27.0762128587818	43	24	1	22	19	20	33	6	37	43	24	1	23	20	20	33	6	38	43	24	1	23	19	20	33	6	37	16.9217233636992	11.4313017052169	0.338588233921812	9.11630771875291	10.0182426407015	7.0998819312448	12.3147272134571	4.23638615138538	14.7577938766389
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	Harryflintia acetispora	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium	Hydrogenoanaerobacterium saccharovorans	positive	0	0	0	21.0064044487996	12.9573931209869	0	0	18.1090981152307	0	0	0	0	11	7	2	16	18	4	6	6	3	11	7	2	16	18	4	6	6	3	11	7	2	16	18	4	6	6	3	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	Negativibacillus massiliensis	positive	0	0	0	0	0	0	0	0	0	13.3718802118159	0	0	10	6	0	3	3	1	12	0	3	10	6	0	3	3	1	12	0	3	10	6	0	3	3	1	12	0	3	4.73808254183577	3.02593280432213	0	1.68820513310239	2.00364852814029	0.676179231547124	3.99396558274284	0	2.01242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	Neglecta timonensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	6	1	1	5	0	6	2	3	0	6	1	1	5	0	6	2	3	0	6	1	1	5	0	6	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Paludicola	Paludicola psychrotolerans	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	2	1	1	0	1	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter cinnamivorans	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	2	0	0	7	4	0	2	2	2	3	0	1	1	3	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	Phocea massiliensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	1	1	2	3	0	4	7	2	1	1	1	2	3	0	4	7	2	1	1	1	2	3	0	4	4.39964807456179	1.68107378017896	1.01576470176544	1.01292307986143	1.00182426407015	1.35235846309425	0.99849139568571	0.325875857798875	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor phocaeensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	2	0	2	2	1	0	1	0	1	2	0	2	2	1	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bicirculans	positive	0	0	0	14.7679848372459	0	0	0	0	0	17.0213091491123	0	19.159117534601	1	0	0	1	2	0	1	1	1	13	7	1	6	7	8	17	2	18	13	7	1	6	7	8	17	2	18	8.46086168184959	6.05186560864427	1.01576470176544	4.38933334606622	4.00729705628058	6.76179231547124	10.9834053525428	0.977627573396626	12.0745586263409
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	positive	0	0	0	91.0703120179457	48.4084681147898	0	48.0342496874574	36.9862426817309	38.0648284044284	108.973992832567	11.0142260867683	74.1203303678376	89	48	5	52	37	37	105	11	73	92	51	6	52	39	39	112	12	77	90	49	5	52	37	37	109	11	75	34.5203156619463	19.1642410940402	2.03152940353087	18.2326154375058	15.0273639610522	15.8902119413574	39.9396558274284	4.23638615138538	27.8385657218415
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	1	0	0	1	0	0	2	2	1	1	0	0	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	positive	0	0	0	0	0	0	0	0	0	18.8491356615744	0	0	11	3	1	5	2	6	17	4	4	12	3	1	5	2	6	17	4	4	11	3	1	5	2	6	17	4	4	4.39964807456179	1.00864426810738	1.35435293568725	2.36348718634335	1.00182426407015	2.7047169261885	5.65811790888569	1.3035034311955	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	4	1	4	1	1	2	3	0	2	4	1	5	1	1	2	3	0	2	4	1	4	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. JE7A12	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	1	2	6	7	0	5	3	5	1	1	2	6	7	0	5	3	5	1	1	2	6	7	0	5	2.70747573819187	2.68971804828634	0.677176467843624	2.02584615972287	1.00182426407015	3.04280654196206	2.32981325659999	0.65175171559775	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter termitidis	positive	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	4	3	3	6	1	2	11	3	0	4	3	4	9	2	2	10	3	0	4	3	3	6	1	2	4.0612136072878	1.00864426810738	0	1.35056410648191	1.00182426407015	1.35235846309425	2.99547418705713	0.65175171559775	0.670808812574493
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile	positive	0	0	0	15.555921676576	0	0	0	0	0	14.4351315545436	0	15.6917666533715	5	2	0	4	3	0	0	1	2	5	3	0	4	4	0	1	1	3	5	2	0	4	3	0	0	1	2	2.0306068036439	1.68107378017896	0	2.02584615972287	2.33758994949701	0.338089615773562	0.33283046522857	0.65175171559775	1.34161762514899
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Clostridium] leptum	positive	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	4	4	2	6	1	5	7	1	0	4	4	2	6	1	5	7	1	0	4	4	2	6	1	5	2.36904127091788	0.336214756035793	0	1.35056410648191	1.33576568542686	0.676179231547124	1.99698279137142	0.325875857798875	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Clostridium] viride	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	[Eubacterium] siraeum	positive	0	0	0	33.8040668055542	28.0227886160069	0	14.0138329776008	23.09880597488	14.2861805862465	48.0619517764567	0	30.2247206019654	36	29	1	13	22	16	47	6	30	37	29	1	15	23	16	48	6	30	36	29	1	14	22	16	47	6	30	15.2295510273293	11.4313017052169	0.677176467843624	8.77866669213243	9.68430121934474	7.0998819312448	16.6415232614285	2.607006862391	10.7329410011919
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	Ruminococcaceae bacterium CPB6	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	0	1	1	1	0	0	0	0	5	0	1	1	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Colidextribacter	Colidextribacter massiliensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	0	0	2	0	0	1	1	0	2	0	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	Flintibacter butyricus	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	2	1	0	0	0	1	1	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	Flintibacter sp. KGMB00164	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	3	0	1	0	4	0	0	1	0	3	0	1	0	4	0	0	1	0	3	0	1	4.39964807456179	3.02593280432213	0	0.675282053240956	2.33758994949701	2.36662731041493	4.32679604797141	0	3.01863965658522
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Intestinimonas	Intestinimonas butyriciproducens	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Massilistercora	Massilistercora timonensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	2	0	0	2	0	0	0	0	1	2	0	0	2	0	0	0	0	1	5.41495147638374	2.68971804828634	0	2.70112821296382	0	2.36662731041493	1.66415232614285	0.977627573396626	3.68944846915971
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Monoglobus	Monoglobus pectinilyticus	positive	0	0	0	15.3034987001633	0	0	14.9576828892376	0	0	19.0238161073049	0	13.7000984149883	24	16	4	16	17	11	18	6	27	25	17	4	16	17	11	18	6	28	25	16	4	16	17	11	18	6	28	10.4914684854935	6.72429512071585	1.35435293568725	6.07753847916861	6.01094558442087	4.73325462082987	6.98943976979997	2.607006862391	10.7329410011919
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	Clostridiales bacterium CCNA10	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	3	1	1	1	4	1	0	1	0	3	2	1	1	4	1	0	1	0	3	1	1	1	3.72277914001382	2.01728853621476	0.338588233921812	1.35056410648191	2.00364852814029	3.04280654196206	3.99396558274284	0.325875857798875	2.68323525029797
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Vallitalea pronyensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	3	0	0	1	1	0	1	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum stercoricanis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	3	7	5	0	2	2	2	0	2	3	7	5	0	2	2	2	0	2	3	7	5	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Amedibacillus dolichus	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	1	3	0	2	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] spiroforme	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	2	0	1	0	2	3	2	0	1	2	0	1	0	2	3	2	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	Longibaculum sp. KGMB06250	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04591020546585	4.03457707242951	1.01576470176544	4.38933334606622	2.33758994949701	1.35235846309425	7.65510070025711	0.325875857798875	3.35404406287247
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unassigned	Erysipelotrichaceae bacterium GAM147	positive	0	0	0	11.0079827589998	0	0	0	0	0	14.0175487175775	0	0	5	1	0	1	2	3	2	0	1	5	1	0	2	2	3	2	0	1	5	1	0	1	2	3	2	0	1	5.07651700910975	5.71565085260847	0.677176467843624	7.09046155903004	3.67335563492387	2.7047169261885	8.98642256117139	0.65175171559775	4.36025728173421
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	2	2	1	0	1	13	13	1	7	5	7	20	0	6	2	3	0	1	2	2	1	0	1	9.13773061639755	7.39672463278744	0.677176467843624	5.06461539930717	2.67153137085372	5.74752346815056	15.3102014005142	0	3.68944846915971
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	positive	0	0	0	72.0522994195071	41.0228371874839	0	37.0257618704111	32.0203895257542	27.3816574441425	78.0078236366955	0	47.0632063582135	61	33	1	32	30	19	57	8	42	61	33	1	33	30	20	59	8	42	61	33	1	32	30	19	59	8	42	27.0747573819187	15.4658787776465	1.01576470176544	14.5185641446806	11.687949747485	9.12841962588618	29.2890809401142	2.607006862391	16.0994115017878
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	positive	0	0	0	38.0168372864177	23.7082731009185	0	12.9816621711637	18.0091242382368	12.0202662872395	39.0554382765301	0	38.971300705095	32	16	1	13	14	10	33	3	34	32	17	1	13	15	10	33	3	34	32	16	1	13	15	10	33	3	34	10.8299029527675	6.72429512071585	0.677176467843624	4.38933334606622	5.67700416306416	3.71898577350918	11.3162358177714	0.977627573396626	11.7391542200536
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44555828002764	5.71565085260847	0.338588233921812	9.11630771875291	6.67882842713431	3.04280654196206	9.9849139568571	2.28113100459213	3.35404406287247
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas rupellensis	positive	0	0	0	62.0557332499446	27.5047629927466	0	22.0433512141226	25.0158246497627	28.0472968233845	56.0797795972414	14.0178298711113	23.1120780926795	64	31	1	16	30	27	56	12	31	64	32	1	17	30	27	56	12	31	64	32	1	16	30	27	56	12	31	23.6904127091788	13.1123754853959	0.338588233921812	8.44102566551195	12.3558325901985	10.4807780889804	21.3011497746285	4.56226200918425	11.7391542200536
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister invisus	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	1	1	2	0	0	1	0	1	0	1	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera stantonii	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	2	3	0	2	4	2	0	2	1	2	4	0	3	4	2	0	2	1	2	4	0	3	2.36904127091788	2.01728853621476	0	2.02584615972287	1.33576568542686	0.676179231547124	3.3283046522857	0	2.01242643772348
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	positive	0	0	0	14.3760498422714	20.3962309098065	0	14.8386545560117	18.9858679570803	0	11.4454939666178	0	0	19	10	3	19	24	13	9	3	9	19	10	3	19	24	13	9	3	9	19	10	3	19	24	13	9	3	9	2040.08296872757	1929.20027013338	271.547763605293	1509.59303002016	1631.97172617027	695.788429261991	1110.98809293297	737.457066198854	1112.20101124851
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella caviae	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	7	5	0	0	0	1	3	0	3	7	5	0	0	0	1	3	0	3	7	5	0	0	0	6.76868934547967	7.73293938882323	0.677176467843624	7.09046155903004	11.0200669047716	4.05707538928275	2.99547418705713	3.25875857798875	5.0310660943087
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella criceti	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	2	2	0	2	2	0	0	1	0	2	2	0	2	2	0	0	1	0	2	2	0	6.0918204109317	5.37943609657268	2.7087058713745	3.71405129282526	5.34306274170744	2.36662731041493	4.99245697842855	1.3035034311955	3.35404406287247
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella denticariosi	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	11.5067718873154	8.74158365693061	2.03152940353087	7.09046155903004	7.01276984849102	4.05707538928275	6.32377883934283	3.9105102935865	5.36647050059595
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	positive	0	0	0	11242.1119504039	10484.3642915466	1663.81229234424	10964.3625153455	11294.8331815782	5409.93510200708	6378.21276596177	4377.92766009464	6691.91075254616	3894	3848	558	3721	3714	1682	2080	1503	2220	3895	3851	558	3722	3714	1682	2082	1503	2221	3894	3848	558	3721	3714	1682	2080	1503	2220	27770.9170811013	27442.8570319095	3579.21622078748	28740.6794679883	29697.4106012527	12903.5282756138	15084.209514624	10217.1857695681	16376.7909457874
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella infantium	positive	0	0	0	11.909900969824	13.7471457256774	0	0	0	0	0	0	0	92	91	10	13	20	6	54	39	51	92	91	10	13	20	6	54	39	51	92	91	10	13	20	6	54	39	51	581.09198030943	563.159716359953	79.9068232055477	542.589129779108	531.968684221247	247.819688362021	303.208553823227	197.480769826118	305.553414127682
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	positive	0	0	0	122096.311861187	125083.314622285	15786.3195523058	122598.196531777	128981.791988417	53388.9200028997	67259.2682243564	46681.1631996394	73379.2639453096	77542	77775	9916	76738	79490	35107	42416	29091	46608	140810	140586	18101	140853	146389	64264	77637	53138	84451	78921	79215	10123	78057	80773	35683	43152	29657	47468	121943.69194476	120582.077393213	15429.1272315831	121023.036658764	124655.657412563	55342.9034748217	65705.7262930982	43918.94110727	71685.3129469607
