feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotignum.Anaerotignum.aminivorans	source	Canis_lupus	0.99919015154307	0.121444227532817	27	27	1.91413421138993e-08	4.29625313979302e-08
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Megasphaera.Megasphaera.elsdenii	source	Canis_lupus	1.41111820900282	0.172801600604931	27	8	2.18935066904722e-08	4.90414549866577e-08
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.Fusobacterium.perfoetens	source	Canis_lupus	1.87668537269629	0.230197005004846	27	9	2.25557411022429e-08	5.04240120449343e-08
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.mucosae	source	Canis_lupus	1.37389839012631	0.169432959607512	27	8	2.48274931214593e-08	5.53920165259651e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Anaerobacterium.Anaerobacterium.chartisolvens	source	Homo_sapiens	-2.25405160825409	0.278564074383816	27	15	2.57801440294905e-08	5.74031040020465e-08
Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales.Kiloniellaceae.Kiloniella.Kiloniella.litopenaei	source	Canis_lupus	1.41279995368972	0.175412918962364	27	8	2.80027635839531e-08	6.22283635198959e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Massilistercora.Massilistercora.timonensis	source	Homo_sapiens	-2.31713177775823	0.290155287636809	27	24	3.25653237791728e-08	7.22240844211357e-08
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.rodentium	source	Canis_lupus	1.68356781769718	0.211514657139637	27	8	3.45162348987892e-08	7.6399571317478e-08
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.sp..TSH58	source	Canis_lupus	1.76053350494322	0.221633092213551	27	8	3.57732539171959e-08	7.90257285744762e-08
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella.Collinsella.intestinalis	source	Canis_lupus	5.32531701739865	0.674285471414994	27	22	3.96022795449306e-08	8.73121123825243e-08
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Terasakiella.Terasakiella.sp..SH.1	source	Homo_sapiens	1.33326673810036	0.168837124051775	27	8	3.9686640110031e-08	8.73262022067481e-08
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Aestuariispira.Aestuariispira.insulae	source	Homo_sapiens	2.34477749869696	0.29997552466102	27	15	4.74648447918784e-08	1.0423652189589e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea.longicatena	source	Homo_sapiens	1.24391868194902	0.159499645631293	27	27	4.93809077878967e-08	1.08232126658404e-07
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.helveticus	source	Canis_lupus	2.19176269323073	0.286385568435958	27	9	6.85262620766764e-08	1.4990119829273e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Phocea.Phocea.massiliensis	source	Homo_sapiens	-0.687552149027691	0.0899856407270812	27	27	7.0489372347622e-08	1.53894925983112e-07
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Slackia.Slackia.piriformis	source	Canis_lupus	2.58647979942436	0.339364309274626	27	9	7.36081895187151e-08	1.60391385721714e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Butyricicoccus.Butyricicoccus.faecihominis	source	Homo_sapiens	-1.65934861420804	0.222613275135156	27	26	1.07751627476535e-07	2.34333636453824e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Hydrogenoanaerobacterium.Hydrogenoanaerobacterium.saccharovorans	source	Homo_sapiens	-0.887965522862775	0.119303949171762	27	27	1.10511934100365e-07	2.39870864713971e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acutalibacter.Acutalibacter.muris	source	Canis_lupus	-1.56599270923135	0.210448089409002	27	17	1.10930704748416e-07	2.40314099261558e-07
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella.Collinsella.aerofaciens	source	Canis_lupus	-5.41463679138259	0.729462680672419	27	22	1.15714724919263e-07	2.50193999825433e-07
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio.Succinivibrio.dextrinosolvens	source	Canis_lupus	2.41676782807423	0.326448021121243	27	9	1.21013448636471e-07	2.6114655582437e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter..Ruminococcus..lactaris	source	Canis_lupus	-0.626315570705548	0.0858085573190729	27	27	1.53771168929154e-07	3.31199440770486e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerocolumna.Anaerocolumna.aminovalerica	source	Canis_lupus	0.845410788923287	0.115867737091704	27	18	1.54711264170171e-07	3.32584675375416e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.sp..JE7A12	source	Homo_sapiens	-1.93437903160019	0.266034221818647	27	15	1.63963672897723e-07	3.51799451428065e-07
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.murinus	source	Canis_lupus	1.61331857082504	0.229238695688448	27	8	2.82051756599379e-07	6.04011409926013e-07
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Mailhella.Mailhella.massiliensis	source	Homo_sapiens	3.15269756828497	0.448929788619089	27	13	2.92144218710188e-07	6.2443039113628e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.coccoides	source	Canis_lupus	1.81775524451001	0.259525147022008	27	9	3.05105380659705e-07	6.50891478740704e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.butyricum	source	Homo_sapiens	-1.88346930844113	0.269175330532915	27	10	3.10132725210651e-07	6.60358654440931e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Tyzzerella.Tyzzerella.nexilis	source	Canis_lupus	0.366425387357629	0.0524013487902618	27	27	3.13430928520301e-07	6.66115066305005e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.albus	source	Canis_lupus	-2.66623072318544	0.391678331055761	27	13	4.85191499364766e-07	1.02919408956163e-06
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.finegoldii	source	Canis_lupus	-1.73981995095951	0.258776625141072	27	8	5.92120051625379e-07	1.25127256192533e-06
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.finegoldii	source	Homo_sapiens	-1.73981995095951	0.258776625141072	27	8	5.92120051625374e-07	1.25127256192533e-06
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Megamonas.Megamonas.funiformis	source	Canis_lupus	1.6446293047143	0.246464830349758	27	26	6.67565371758168e-07	1.40804748845414e-06
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium..Clostridium..saccharogumia	source	Homo_sapiens	-1.60423244013874	0.240857272207619	27	18	6.87542400266796e-07	1.4474576847722e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.perfringens	source	Homo_sapiens	-2.2878978174683	0.343653924986418	27	19	6.92393231505039e-07	1.45493512061096e-06
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella.Parasutterella.excrementihominis	source	Canis_lupus	-2.20829724751054	0.334127666962488	27	18	7.77287965420481e-07	1.6302668937658e-06
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter.Turicibacter.sanguinis	source	Canis_lupus	-1.4459574791238	0.222092409266619	27	12	9.84383708729119e-07	2.06076589490956e-06
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.desulfuricans	source	Canis_lupus	-2.7523784732302	0.426798864182542	27	16	1.14202999962869e-06	2.3863313425077e-06
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter.Turicibacter.sp..H121	source	Homo_sapiens	-1.59542434133519	0.248805331933773	27	18	1.24729422481733e-06	2.60143302010319e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Lactonifactor.Lactonifactor.longoviformis	source	Canis_lupus	-1.59625479178871	0.251419357116318	27	24	1.4538278927385e-06	3.02655620793146e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.gauvreauii	source	Homo_sapiens	1.00744346181976	0.161510479977532	27	27	1.90505623297759e-06	3.95855840618719e-06
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter.Turicibacter.sp..H121	source	Canis_lupus	1.54725847485719	0.248805331933773	27	18	1.99470135567706e-06	4.13715836733019e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Thermoclostridium.Thermoclostridium.caenicola	source	Canis_lupus	-1.0449403054865	0.168847385417907	27	7	2.14647964081363e-06	4.43552988507621e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Thermoclostridium.Thermoclostridium.caenicola	source	Homo_sapiens	-1.04494030548649	0.168847385417907	27	7	2.14647964081367e-06	4.43552988507621e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.cellobioparum	source	Canis_lupus	-1.08647671516641	0.176215844514567	27	7	2.27077621658872e-06	4.67512750474152e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.cellobioparum	source	Homo_sapiens	-1.08647671516641	0.176215844514567	27	7	2.27077621658874e-06	4.67512750474152e-06
Bacteria.Firmicutes.unassigned.unassigned.unassigned.Hydrogenispora.Hydrogenispora.ethanolica	source	Canis_lupus	-1.14826512119742	0.186314415362755	27	7	2.28496788933572e-06	4.68711361915024e-06
Bacteria.Firmicutes.unassigned.unassigned.unassigned.Hydrogenispora.Hydrogenispora.ethanolica	source	Homo_sapiens	-1.14826512119742	0.186314415362755	27	7	2.28496788933574e-06	4.68711361915024e-06
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.paracasei	source	Canis_lupus	-1.0549285925187	0.172503251376151	27	7	2.56717375360823e-06	5.24677847452777e-06
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.paracasei	source	Homo_sapiens	-1.0549285925187	0.172503251376151	27	7	2.56717375360823e-06	5.24677847452777e-06
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae.Victivallis.Victivallis.vadensis	source	Canis_lupus	-1.09229085175584	0.179906491114648	27	7	2.85913951280051e-06	5.82224773515741e-06
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae.Victivallis.Victivallis.vadensis	source	Homo_sapiens	-1.09229085175584	0.179906491114648	27	7	2.8591395128005e-06	5.82224773515741e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.butyricum	source	Canis_lupus	-1.62618994396859	0.269175330532915	27	10	3.07794213029555e-06	6.25643409424867e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.beijerinckii	source	Canis_lupus	-1.21482962607492	0.201534905556	27	7	3.18161307162245e-06	6.44377330961508e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.beijerinckii	source	Homo_sapiens	-1.21482962607492	0.201534905556	27	7	3.18161307162245e-06	6.44377330961508e-06
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella.Parasutterella.excrementihominis	source	Homo_sapiens	2.01133368951318	0.334127666962488	27	18	3.24659815158765e-06	6.56351972884147e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium..Clostridium..hylemonae	source	Homo_sapiens	-1.05429989780095	0.175825310161561	27	21	3.43852021766817e-06	6.93899575457361e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.xylanolytica	source	Homo_sapiens	-0.401389048531953	0.0670516107471561	27	27	3.52434223658847e-06	7.09939443341562e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Hungatella.Hungatella.xylanolytica	source	Homo_sapiens	0.709037722557383	0.118509403975565	27	27	3.55311174224375e-06	7.1444975786589e-06
Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales.Sneathiellaceae.Sneathiella.Sneathiella.glossodoripedis	source	Homo_sapiens	1.24483890375356	0.208331358211383	27	7	3.62093057086523e-06	7.26781763327788e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Faecalicatena.Faecalicatena.orotica	source	Canis_lupus	0.449044366083467	0.0756817671649664	27	27	4.01526235781333e-06	8.04489059168323e-06
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.indistinctus	source	Homo_sapiens	2.3668685261347	0.401675103220338	27	10	4.44087048052363e-06	8.88174096104726e-06
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.doebereinerae	source	Homo_sapiens	1.15825238119407	0.197043127195955	27	7	4.60086776000707e-06	9.18533313940806e-06
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Liberibacter.Candidatus.Liberibacter.americanus	source	Homo_sapiens	1.39257404275425	0.237424440493879	27	7	4.74911517170387e-06	9.46442881193655e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Bariatricus.Bariatricus.massiliensis	source	Canis_lupus	-0.644403822344187	0.109889899187968	27	27	4.76381012440991e-06	9.47685140202326e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.celerecrescens	source	Homo_sapiens	1.50206438170865	0.258652801842696	27	24	5.48320263537905e-06	1.0888629346852e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes.hadrus	source	Homo_sapiens	-0.69483117412228	0.11968376651097	27	27	5.50637682609085e-06	1.09152956552597e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Hungatella.Hungatella.effluvii	source	Homo_sapiens	1.1518270352513	0.199083039310398	27	22	5.78476743439132e-06	1.14468896228238e-05
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Pyramidobacter.Pyramidobacter.piscolens	source	Canis_lupus	-1.43225513440012	0.252005771590848	27	7	7.45747816372954e-06	1.47048865200302e-05
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Pyramidobacter.Pyramidobacter.piscolens	source	Homo_sapiens	-1.43225513440012	0.252005771590848	27	7	7.45747816372962e-06	1.47048865200302e-05
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae.Cohaesibacter.Cohaesibacter.haloalkalitolerans	source	Homo_sapiens	1.43580218948019	0.252800237020502	27	7	7.52890798542877e-06	1.48196431347631e-05
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.rogosae	source	Canis_lupus	1.52714605281769	0.271043124676143	27	23	8.42752759877959e-06	1.6559352474795e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.sphenoides	source	Homo_sapiens	0.966679453063661	0.172550997542238	27	24	9.1288233784615e-06	1.79059232642327e-05
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.thermophilus	source	Homo_sapiens	-1.01692894187766	0.182364270577132	27	17	9.73917879500879e-06	1.90697207174997e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Lactonifactor.Lactonifactor.longoviformis	source	Homo_sapiens	1.39143486478464	0.251419357116318	27	24	1.08183028760894e-05	2.11457228991626e-05
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Megamonas.Megamonas.hypermegale	source	Homo_sapiens	-1.55551133969749	0.281284241358289	27	16	1.09348797655942e-05	2.13363507621351e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Frisingicoccus.Frisingicoccus.caecimuris	source	Canis_lupus	0.286880375842584	0.0519893186686475	27	27	1.12673137806324e-05	2.19467677118404e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Drancourtella.Drancourtella.massiliensis	source	Canis_lupus	-1.60741993864129	0.292726073227201	27	20	1.20508700353978e-05	2.34322472910512e-05
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella.Barnesiella.viscericola	source	Homo_sapiens	1.38247058574772	0.25189418713511	27	7	1.2139014852302e-05	2.35627324689398e-05
Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Anaeroplasma.Anaeroplasma.varium	source	Canis_lupus	1.43981334597893	0.262581015035211	27	7	1.22916361682611e-05	2.38177033018207e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia.Romboutsia.ilealis	source	Homo_sapiens	-1.02256478515982	0.186983532993632	27	16	1.27486137293649e-05	2.46605308754553e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus.Anaerotruncus.rubiinfantis	source	Homo_sapiens	-0.682210577298363	0.126540721629587	27	27	1.54853855032973e-05	2.99028133856776e-05
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella.Collinsella.tanakaei	source	Canis_lupus	2.79381845751029	0.5255558153058	27	7	1.87134085380457e-05	3.60740405552688e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned.Clostridiales.bacterium	source	Canis_lupus	-2.52116020381828	0.48098737718915	27	8	2.25654160092024e-05	4.34248555503552e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hansenii	source	Homo_sapiens	-1.19484738264522	0.230116925751046	27	25	2.55534789644336e-05	4.90907314582601e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.desmolans	source	Canis_lupus	1.56650078245655	0.303111116807962	27	22	2.71689099513427e-05	5.21047588107942e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned.Clostridiales.bacterium	source	Homo_sapiens	-2.41004909270717	0.48098737718915	27	8	4.04639574772353e-05	7.74694570504335e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.clariflavum	source	Homo_sapiens	-0.321080968720452	0.0658944073732581	27	27	5.74186955160454e-05	0.000109742216685957
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.saeculare	source	Canis_lupus	0.778707460247561	0.161041200169339	27	6	6.31081930526282e-05	0.000120410862383209
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.adolescentis	source	Homo_sapiens	4.90009855563754	1.02524360035882	27	26	7.2759156722298e-05	0.000138588869947234
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.fragilis	source	Canis_lupus	-1.09664969590864	0.230260841923491	27	27	7.59347355207758e-05	0.000144392026796721
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania.Holdemania.filiformis	source	Canis_lupus	-1.3445025393157	0.283087922957668	27	16	7.85307795396538e-05	0.000149075378109173
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.bifidum	source	Canis_lupus	-0.782118173572645	0.164931194092162	27	6	8.00077482763635e-05	0.00015136601025258
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.bifidum	source	Homo_sapiens	-0.782118173572645	0.164931194092162	27	6	8.00077482763632e-05	0.00015136601025258
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruthenibacterium.Ruthenibacterium.lactatiformans	source	Homo_sapiens	-0.322236165806929	0.0679848199142819	27	27	8.04692629343598e-05	0.000151982419032855
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Peptococcus.Peptococcus.simiae	source	Homo_sapiens	-1.19643082646559	0.252716057301032	27	16	8.16099477551204e-05	0.000153877342568577
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Muricomes.Muricomes.intestini	source	Canis_lupus	0.820342852812847	0.173509221923752	27	6	8.29360076305778e-05	0.000156114837892852
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella.Collinsella.intestinalis	source	Homo_sapiens	-3.18679239253483	0.674285471414994	27	22	8.33106761872659e-05	0.000156556975385466
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Clostridium..viride	source	Homo_sapiens	-1.15646338264905	0.244974627431216	27	22	8.4468758908614e-05	0.000158467353396395
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.pseudolongum	source	Canis_lupus	0.869250095926154	0.184351363098356	27	6	8.56728357743089e-05	0.000160457485062251
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.gallinarum	source	Canis_lupus	0.777602196153049	0.165280450392436	27	6	8.7977173762002e-05	0.000164498221391389
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.pseudocatenulatum	source	Canis_lupus	-0.790165262795398	0.168358610199479	27	6	9.05645563187206e-05	0.000168772550876818
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.pseudocatenulatum	source	Homo_sapiens	-0.790165262795398	0.168358610199479	27	6	9.05645563187209e-05	0.000168772550876818
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.faecale	source	Homo_sapiens	0.8991069316049	0.192007138100648	27	6	9.30562757169726e-05	0.000173127954822275
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.longum	source	Canis_lupus	-0.858976984668677	0.183957821977996	27	6	9.62460305408371e-05	0.000178469460605526
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.longum	source	Homo_sapiens	-0.858976984668677	0.183957821977996	27	6	9.62460305408368e-05	0.000178469460605526
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.choerinum	source	Canis_lupus	1.00774041575424	0.215893894145485	27	6	9.66546732180079e-05	0.000178635699676846
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.citroniae	source	Canis_lupus	-0.444749902480466	0.0952749735943933	27	27	9.6578844130586e-05	0.000178635699676846
Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia.Gottschalkia.purinilytica	source	Canis_lupus	-2.01482475326001	0.434197031965425	27	7	0.000103634592518117	0.000191220335453526
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae.Cohaesibacter.Cohaesibacter.marisflavi	source	Homo_sapiens	0.938814096290766	0.202512670705764	27	6	0.000104832506110803	0.000193112511256742
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Geosporobacter.Geosporobacter.ferrireducens	source	Canis_lupus	-1.01199217166097	0.218839021733559	27	6	0.000107934028644728	0.000198173954232944
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Geosporobacter.Geosporobacter.ferrireducens	source	Homo_sapiens	-1.01199217166097	0.218839021733559	27	6	0.000107934028644728	0.000198173954232944
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis.Mahella.Mahella.australiensis	source	Canis_lupus	-0.974153251593136	0.211786101665741	27	6	0.000114923871535438	0.000210318196274004
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis.Mahella.Mahella.australiensis	source	Homo_sapiens	-0.974153251593137	0.211786101665741	27	6	0.000114923871535437	0.000210318196274004
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Rhizobium.Rhizobium.lemnae	source	Canis_lupus	-0.948208921329536	0.206326949650003	27	6	0.000116111636571862	0.000211799727948672
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Rhizobium.Rhizobium.lemnae	source	Homo_sapiens	-0.948208921329536	0.206326949650003	27	6	0.000116111636571861	0.000211799727948672
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Anaerobacterium.Anaerobacterium.chartisolvens	source	Canis_lupus	-1.27868559478512	0.278564074383816	27	15	0.000117714115903325	0.000214373674490607
Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae.Caldicoprobacter.Caldicoprobacter.faecalis	source	Canis_lupus	-0.862018883082181	0.188696414410794	27	6	0.000124487907497379	0.000225974807774822
Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae.Caldicoprobacter.Caldicoprobacter.faecalis	source	Homo_sapiens	-0.862018883082181	0.188696414410794	27	6	0.00012448790749738	0.000225974807774822
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.pullorum	source	Canis_lupus	1.07156755793537	0.235642541965552	27	6	0.000131272310870938	0.000237904511610762
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotaenia.Anaerotaenia.torta	source	Canis_lupus	0.361883982251138	0.0802765638814954	27	18	0.000145137362844797	0.000262607183176369
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sporogenes	source	Homo_sapiens	0.902929838877397	0.201222114664927	27	18	0.000152999974844245	0.00027638705133154
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.albus	source	Homo_sapiens	-1.74699090399953	0.391678331055761	27	13	0.000163862374130517	0.000295532784261158
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Tepidibaculum.Tepidibaculum.saccharolyticum	source	Canis_lupus	-1.71215213335775	0.384543101534636	27	17	0.000167162128995565	0.000300999331953428
