superkingdom	phylum	class	order	family	genus	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unassigned	0	0	0	22602.9778597775	29344.2976641192	18340.8747438567	34722.1026790381	45902.5289694577	49206.2503487738	13999.2776389755	14079.1857739672	14091.8162867708	14348	18883	11725	22337	29262	31772	8930	9110	9156	22155	28872	18003	34051	45195	48365	13658	13874	13896	21940	28595	17852	33657	44613	47848	13533	13737	13770	702.450413753938	949.214770459082	574.484690458066	1423.29080714303	1932.8372151522	1971.63398808344	487.710526031482	449.345224838079	519.666715791427
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Dysosmobacter	755900000	755900000	755900000	3504.55214834702	4281.81269336533	2883.85364442759	5641.96530098824	7347.69067379548	7762.30286275995	1975.71136106853	1891.59385372838	2049.88817397841	3349	4286	2798	5482	7222	7624	1967	1876	1989	3436	4408	2871	5642	7410	7837	2024	1918	2041	3354	4288	2800	5493	7233	7638	1970	1880	1994	4014.34311153779	5090.14916833001	3295.34961648574	6735.66947990432	9036.23094460348	9481.23078112064	2281.87267855792	2178.2319769089	2299.58508681437
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	0	0	0	4187.48631375431	5328.60824269319	3512.32225538533	6828.43978617038	9033.10048166347	9702.31103171109	2383.25070824483	2256.90205774546	2441.36164650351	1578	2015	1361	2577	3155	3609	867	886	938	3438	4385	2874	5515	7172	7834	1950	1927	1961	1587	2025	1372	2595	3181	3626	872	894	940	7728.14716659681	9745.99347970725	6338.50105290594	12797.8340288468	17326.7264274276	18247.7054298683	4303.39746761595	4176.37158381042	4322.57337328814
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Cryptanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	1	0	0	0	2	3	2	0	0	1	0	0	0	2	1	1	0	0	1.19261530348716	1.80459081836327	0	1.86051085901049	4.33927533869962	4.34690958002649	1.17804474886831	1.18093357381887	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	0	0	0	0	31.6904591780631	15.0656245655672	31.7603218405919	33.2680665437361	30.2108562427622	0	0	0	5	12	8	11	13	15	4	2	5	6	17	13	14	22	26	6	2	8	5	12	8	11	13	15	4	2	5	94.2166089754857	129.930538922156	104.233927152975	169.926658456292	218.823456365852	256.467665221563	56.5461479456791	57.2752783302151	76.6328797480446
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium	0	0	0	37.479339224095	51.7514038374217	40.3330060416817	54.1378110661726	82.773615435035	82.8985183174902	30.0582151063105	30.3704802448084	18.0424031248591	22	24	15	31	35	45	9	12	6	26	34	26	48	65	85	18	21	14	22	24	16	31	39	47	9	14	6	25.641229024974	40.9040585495675	35.942733501026	62.6371989200199	99.1834363131342	123.576429489325	28.8620963472737	27.7519389847434	23.3490805482323
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	0	0	0	0	0	0	0	0	0	0	0	0	6	8	10	17	20	12	7	7	1	8	8	10	22	20	13	7	9	1	6	8	10	17	20	12	7	7	1	5.96307651743581	5.41377245508982	7.1885467002052	17.3647680174313	14.257618970013	19.8715866515497	5.89022374434157	6.49513465600377	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitispora	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	9	5	6	0	1	1	3	4	2	9	5	6	0	1	1	3	4	2	9	5	6	0	1	1	6.55938416917939	4.81224218230206	2.99522779175217	15.5042571584208	13.6377224930559	12.4197416572185	1.17804474886831	2.36186714763773	2.99347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	0	0	0	0	0	0	12.4480393579757	0	21.9142378096575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	0	0	0.620170286336831	6.81886124652797	4.34690958002649	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofarcimen	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfohalotomaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfonispora	0	0	0	40.6414720003223	66.5082126891403	41.4721743766933	58.450492342647	83.9499507015557	79.3329849786266	33.9802569492028	31.4771709537008	29.8575320113255	77	89	44	102	140	145	49	49	48	77	89	44	102	142	146	49	49	48	77	89	44	102	140	146	49	49	48	46.5119968359993	55.3407850964737	27.5560956841199	65.738050351704	89.2650926818208	91.9060882634172	28.8620963472737	28.9328725585622	29.3360242785483
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	0	0	0	0	0	0	0	0	0	0	0	0	4	12	6	17	18	19	7	5	3	10	15	9	24	27	29	7	5	7	4	12	6	17	18	19	7	5	3	29.2190749354355	28.8734530938124	23.3627767756669	80.0019669374512	62.6095441726659	63.3406824518146	6.47924611877573	4.13326750836604	29.9347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	0	0	0	0	0	0	0	0	0	0	0	0	3	5	5	7	10	10	2	4	1	5	7	6	13	12	11	2	4	1	3	5	5	7	10	10	2	4	1	8.34830712441013	23.4596806387226	12.5799567253591	21.7059600217891	23.5560661243694	18.6296124858278	2.94511187217078	2.36186714763773	5.98694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	0	0	0	0	0	0	0	0	16.822340978444	0	0	0	1	0	0	2	1	3	2	1	0	1	0	0	2	1	3	2	1	0	1	0	0	2	1	3	2	1	0	1.78892295523074	2.40612109115103	1.19809111670087	1.24034057267366	2.47958590782835	5.58888374574834	1.17804474886831	1.7714003607283	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	0	0	0	99.5977426776151	98.1115232627434	81.6976696295856	158.704133522731	208.290300300328	201.674647500693	47.1764805700198	63.6589166320911	45.3062470849806	59	68	72	101	145	125	30	40	23	61	70	76	107	147	128	30	40	24	59	68	72	101	145	125	30	40	23	39.3563050150763	43.9117099135063	50.3198269014364	73.8002640740829	94.2242644974775	83.8332561862252	17.6706712330247	24.2091382632868	15.5660536988216
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola	0	0	0	0	0	0	28.4603634018206	28.5195160541168	47.2034404343474	0	0	0	5	5	3	11	11	21	3	1	2	5	5	3	11	11	21	3	1	2	5	5	3	11	11	21	3	1	2	3.57784591046148	6.01530272787758	1.7971366750513	12.4034057267366	11.1581365852276	14.9036899886623	2.94511187217078	1.7714003607283	3.59216623818959
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	unassigned	0	0	0	0	0	0	0	15.2365171986174	19.3409397545645	0	0	0	5	9	8	6	25	22	5	3	2	5	9	8	6	25	22	5	3	2	5	9	8	6	25	22	5	3	2	6.55938416917939	11.4290751829674	11.9809111670087	16.7445977310944	34.0943062326399	40.9851474688212	8.2463132420782	6.49513465600377	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Acetoanaerobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	2	11	6	1	3	3	0	0	0	0	3	1	0	0	1	1.78892295523074	0	0	6.82187314970514	20.4565837395839	6.8308579114702	1.76706712330247	5.90466786909434	4.78955498425278
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Asaccharospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	2.40612109115103	1.7971366750513	0.620170286336831	2.47958590782835	1.86296124858278	0	1.7714003607283	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	0	0	0	84.0543206334011	59.1588665218046	71.4802657473571	48.9987520039884	92.8837472334461	102.062789503451	36.0515600810757	20.6501992947368	57.0540830815902	36	20	18	12	21	37	14	7	21	83	57	74	42	75	92	34	20	52	78	55	68	38	73	88	32	16	49	88.8498401097935	71.5821024617432	86.2625604024624	52.7144743386306	95.4640574513916	106.809778252079	36.5193872149177	20.6663375418302	53.8824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	0	0	0	193.094034954932	251.282524622169	114.643344514025	716.139772112305	951.974275725062	1016.12921038874	255.849660994434	262.140510653523	252.284982521388	188	246	111	700	938	1004	252	256	244	188	248	113	702	946	1010	253	257	246	188	248	113	702	945	1007	252	257	246	114.491069134767	152.78868928809	71.2864214437016	437.840222153802	596.340410832719	633.406824518146	151.967772604012	153.521364596453	150.870982003963
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	0	0	0	0	0	0	0	0	18.0729219185641	0	0	0	8	3	4	7	9	13	1	1	1	22	16	20	18	21	27	4	5	9	8	4	4	7	10	14	1	1	1	33.9895361493841	27.6703925482369	38.9379612927782	26.0471520261469	32.8545132787257	42.848108717404	8.83533561651235	14.1712028858264	19.1582199370111
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptacetobacter	0	0	0	328.50807132478	259.475405463996	358.024298624637	170.020773002404	281.348501677274	347.121551920697	251.498346871703	73.96209862182	205.298048248122	183	137	202	93	143	200	143	43	123	312	241	346	160	249	335	240	66	201	309	240	342	155	241	322	235	66	198	452.001200021634	356.70745176314	484.02881114715	239.385730526017	397.973538206451	457.046492985642	339.865910048509	86.7986176756867	264.622912879966
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	6.01530272787758	1.7971366750513	1.24034057267366	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	0	0	0	0	0	0	21.9544431936188	0	18.8960120575994	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	2.9815382587179	7.81989354624085	2.99522779175217	0	0.619896476957089	0	2.94511187217078	2.36186714763773	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	210500000	210500000	210500000	1286.31707750772	1801.23256716145	1145.20963917405	2055.88745029512	2675.79019033441	2851.75792641123	792.703080822067	778.162648115002	835.787303507078	1278	1795	1138	2056	2669	2855	792	774	825	1278	1796	1138	2058	2672	2856	792	777	828	1278	1796	1138	2057	2669	2856	792	774	826	779.970408480604	1096.58968729208	699.086166594956	1286.23317386259	1671.24090187631	1787.20082447375	474.163011419496	471.192495953728	508.890217076858
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Sporacetigenium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	0	0	0	189.025963629685	247.866045181807	140.961535157149	336.928751404432	482.700792277207	530.527919956129	145.744217768981	132.433199541069	148.730031795197	191	251	138	338	486	531	144	132	152	192	252	139	339	487	532	145	132	152	191	251	138	338	486	531	145	132	152	119.261530348716	156.397870924817	88.6587426358642	213.958748786207	306.848756093759	335.333024744901	89.5314009139919	80.8939498065924	96.3897940580873
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	2	0	0	0	1	2	2	1	0	3	0	0	0	1	2	2	1	0	3	0	0	0	0.601530272787758	1.19809111670087	4.34119200435781	3.71937886174253	0	4.1231566210391	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		14792500000	14792500000	14792500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8759.16309646146	11420.6537591484	7483.87616047197	16016.517814935	21597.193257185	23141.0836428124	4969.58177310098	4662.9162162238	4952.99854809041
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	0	0	0	0	14.2770794418147	11.1709167724163	0	18.4226288786322	19.875247056575	0	0	0	10	24	11	16	30	31	8	14	10	11	24	11	16	30	32	8	15	10	10	24	11	16	30	31	8	14	10	13.7150759901024	20.4520292747838	11.3818656086582	22.3261303081259	32.2346168017686	34.154289557351	5.89022374434157	13.580736098917	10.1778043415372
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	0	0	0	86.7314150606423	102.109445655416	64.9460850840131	105.762663576205	131.429771495264	108.624427192982	56.9446156335896	63.9599843384566	56.1495150785515	192	270	120	216	306	314	140	146	131	194	275	122	220	314	319	144	149	135	192	270	120	216	306	314	140	146	131	169.94768074692	233.39374584165	125.799567253591	184.190575042039	260.356520321977	274.47629062453	123.694698631173	135.80736098917	113.153236502972
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	0	0	0	29.8704344708362	25.5242425228918	31.3066195365277	63.262711901209	74.2852120338436	95.1795994252884	0	15.4229775434725	25.2993969637022	13	18	17	64	75	85	11	6	11	13	18	17	64	75	85	11	7	11	13	18	17	64	75	85	11	6	11	26.8338443284611	27.0688622754491	23.3627767756669	77.5212857921038	94.8441609744346	103.083855754914	13.5475146119856	12.9902693120075	16.7634424448847
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	1444700000	1444700000	1444700000	2006.36603226818	2588.18827899931	1710.87740212835	3138.2252889494	4193.62916729252	4423.2179913363	1184.07429879929	1184.3966126282	1214.53386987179	1242	1547	1050	1860	2433	2674	707	766	708	1274	1581	1077	1891	2496	2721	722	777	723	1243	1547	1050	1861	2434	2674	707	766	708	824.097174709628	1031.02288755822	689.501437661349	1252.12380811406	1671.24090187631	1815.14524320249	464.73865342855	492.449300282468	468.17899971071
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	0	0	0	0	20.7523762678855	0	19.3872488673402	21.3960173465717	35.4281340026158	0	11.9058350575914	0	21	32	11	26	44	51	18	13	13	21	33	12	28	49	55	18	15	15	21	32	11	26	44	51	18	13	13	29.815382587179	34.2872255489022	26.9570501257695	48.3732823342728	65.0891300804943	71.4135145290066	20.0267607307613	15.9426032465547	17.9608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	0	0	0	2211.31695205784	2812.05894508298	1920.2269609497	3784.12687929999	5102.65221443443	5483.2369411637	1269.70304546829	1202.95850715114	1407.8748654523	2370	2958	1995	4031	5435	5748	1324	1241	1393	2370	2961	1997	4040	5440	5757	1328	1241	1397	2370	2960	1997	4036	5439	5753	1326	1241	1396	1481.8245145828	1870.75914836993	1259.19376365261	2656.80950666698	3549.52722705629	3749.52000631428	832.877637449898	778.825691933543	878.883339610386
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	88600000	88600000	88600000	330.975046816768	446.393143361145	282.266626208876	620.955094456501	708.268169400724	853.751760968782	198.006119188045	183.506385444882	192.151061062971	299	410	257	573	666	770	173	170	180	300	415	259	575	676	783	173	173	185	300	412	257	573	667	772	173	171	181	193.20367916492	264.071789753826	170.128938571523	380.784555810814	475.460597826087	540.258762089007	122.516653882305	118.093357381887	123.331040844509
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	0	0	0	1066.31201892108	1279.29314293976	850.949059226268	1646.66174264304	2176.25197308744	2463.86897848886	664.55577409689	558.349140185036	613.681617312477	805	1014	649	1268	1742	1932	513	433	476	808	1025	654	1282	1754	1945	519	435	480	805	1018	649	1268	1743	1935	513	433	477	577.225806887786	747.702129075183	482.830720030449	981.109392984866	1309.84125581033	1439.44805807163	382.275521007768	325.937666374007	346.045347612264
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Drancourtella	0	0	0	17.9634164114721	24.064208548987	11.0783291266857	31.6819311099761	48.7912700948385	45.0667922347786	10.5381787083826	0	13.9849058308279	11	16	10	24	35	30	8	5	9	11	17	10	24	36	30	8	5	9	11	16	10	24	35	30	8	5	9	25.641229024974	34.2872255489022	19.7685034255643	40.9312388982308	53.3110970183096	61.4777212032318	11.191425114249	15.3521364596453	16.1647480718532
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	0	0	0	16.7354691554337	0	0	26.180855426418	32.2738150817151	25.7979415853324	0	0	0	1	0	0	0	2	1	0	1	0	4	6	3	6	2	10	2	4	1	1	0	0	0	2	1	0	1	0	51.8787657016915	77.5974051896208	38.3389157344278	90.5448618051773	106.002297559662	121.713468240742	34.1632977171811	34.8375404276566	34.1255792628011
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	21148300000	21148300000	21148300000	40619.6061206915	50441.7636948247	33860.2780423865	66543.0549293478	87431.1231301488	95587.574836267	24077.2020873404	22071.17055862	24126.9046950883	26703	33352	22370	44045	58176	63554	15858	14626	16086	40617	50479	33849	66544	87368	95638	24058	22051	24081	40509	50352	33774	66316	87036	95360	24002	21994	24027	62102.4603908352	77658.7612774451	51732.9753735851	104835.445713237	137027.496334887	150512.3651955	36191.8907747323	32923.8375712831	36176.1074904343
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	0	0	0	590.561788173426	715.488762824605	522.763398842224	944.747210323698	1189.53000269056	1327.69996359885	381.685338430815	354.747754390311	377.203790637555	399	481	406	686	876	930	270	246	266	679	815	631	1104	1469	1491	444	378	409	400	484	407	690	881	932	271	246	267	1163.99253620347	1462.92162341983	1014.18413028728	1825.78132297563	2451.69056636529	2534.8692722383	736.86699041713	664.865602060022	671.136392168421
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	0	0	0	77.741804538672	90.4983005153514	60.5328693636375	89.0944235139976	139.016605607484	151.52395274579	41.2569295947376	33.3678565741276	48.6338483198456	76	74	60	95	132	138	39	16	46	77	74	60	96	132	139	39	16	46	77	74	60	95	132	139	39	16	46	63.2086110848196	56.5438456420492	46.7255535513338	79.3817966511143	112.82115880619	117.987545743576	36.5193872149177	17.1235368203736	37.1190511279591
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	2.438e+09	2.438e+09	2.438e+09	14676.4246248927	18712.8970925684	12297.4508883816	24201.2071766941	31943.9671517103	34865.4373509353	8590.14954610522	8036.43793923679	8615.50459472183	15111	19271	12674	25381	34061	36209	8792	8233	8819	15119	19277	12678	25392	34076	36220	8797	8237	8820	15119	19276	12678	25390	34071	36216	8796	8237	8820	9090.11384317914	11678.7102461743	7655.20319016019	15896.824949672	21300.2628447225	22666.0285244238	5227.57357310314	4908.55039957812	5321.19558750484
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	0	0	0	110.450167407685	111.91466303271	93.3138773601601	188.132604554858	248.288888592414	230.705731384039	71.1684990641833	63.2540735926018	46.8248551185131	63	72	54	103	136	137	40	41	25	63	72	54	103	136	137	40	41	25	63	72	54	103	136	137	40	41	25	41.1452279703071	49.9270126413839	35.942733501026	73.180093787746	96.0839539283487	98.1159590920265	28.2730739728395	29.5233393454717	20.3556086830743
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium	0	0	0	98.8028841818467	102.517195365255	86.1176711737035	197.029328865395	212.74669289291	266.129845852999	68.6934946694559	55.5878327199199	54.2586820175957	17	21	22	58	57	74	16	15	16	19	26	22	62	64	77	18	15	18	17	22	22	58	57	74	16	15	16	20.8707678110253	28.2719228210246	20.3675489839147	61.3968583473462	65.7090265574514	75.7604241090331	20.0267607307613	15.9426032465547	16.7634424448847
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	246600000	246600000	246600000	461.31435856325	687.75373097035	433.488673899408	794.722215478891	1021.95947910337	1190.60951017135	276.915744414341	240.782384185291	279.87571474104	462	679	436	781	1021	1171	273	243	271	464	680	436	785	1027	1172	274	244	272	464	680	436	785	1027	1172	274	244	272	287.420288140406	421.07119095143	267.174319024293	511.640486227885	667.628505682784	748.910421930278	173.761600458076	154.702298170272	171.226590687037
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	232800000	232800000	232800000	1038.82453922333	1139.13999990353	809.724945248409	1576.37840095039	2046.88730126062	2316.83582093912	540.206067902603	451.894550430041	533.082214140281	1029	1136	804	1581	2053	2326	520	430	525	1031	1139	807	1586	2058	2330	523	431	527	1029	1138	807	1585	2057	2328	523	431	525	674.42395412199	760.935795076514	534.947683606937	1112.58549368827	1419.56293223173	1602.76766086405	344.578089043982	293.461993093989	346.045347612264
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Paludicola	0	0	0	103.446792070128	141.11585479479	78.1178776690791	168.081824906791	210.474264780435	220.765586499114	64.8102662053657	61.7283319298795	80.0624658542841	114	148	97	181	236	250	68	64	82	114	149	97	181	236	250	68	64	83	114	149	97	181	236	250	68	64	83	85.271994199332	110.681570192947	73.0835581187529	140.778654998461	187.208736041041	199.957840681219	47.7108123291667	49.008743313483	56.8759654380018
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	0	0	0	821.986054235213	1084.04188851732	669.601902937037	1279.00582989568	1904.49264124808	1953.49847489959	515.096673186867	504.741580811364	436.982163505767	189	226	146	344	505	549	107	107	116	945	1061	734	1472	2100	2175	507	488	507	189	226	146	344	505	549	107	107	116	813.363636978244	971.471390552229	645.771111901767	1346.38969163726	1875.18684279519	1977.22287182919	424.685131967027	421.002819066426	436.448197940035
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	3.5e+07	3.5e+07	3.5e+07	184.568955480759	265.282068893245	174.159628076673	365.067465719212	468.226557411001	553.296015241724	144.14363729928	94.2679864298382	135.00985314537	254	316	252	482	623	736	191	128	159	254	317	253	482	625	737	191	128	159	254	317	253	482	623	737	191	128	159	164.580911881228	207.527944111776	165.33657410472	329.930592331194	424.009190238649	499.273614620185	123.694698631173	83.8462837411396	104.77151528053
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	152800000	152800000	152800000	474.64340193538	606.046302141606	350.213182257246	686.5201279164	984.602014759641	1069.73178408349	270.785362914054	259.490274708248	262.006297158715	488	610	379	734	1047	1143	285	274	275	645	791	484	932	1333	1420	376	363	363	488	610	379	734	1048	1143	286	274	276	304.116902389226	377.159481037924	225.241129939763	458.305841602918	596.960307309676	640.237682429616	187.898137444496	171.235368203736	173.022673806132
